,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
388,Rathausturmfahrten,07.12.2024,07.12.2024,17:45,18:15,Rathaus Kiel,Kiel,https://kiel-sailing-city.de/e/rathausturmfahrten/o-122316ee-7e72-4828-8b64-f34a3b2bde87,"['Führung/Besichtigung', 'Kultur', 'Kultursommer']",no music
389,Rathausturmfahrten,07.12.2024,07.12.2024,18:30,19:00,Rathaus Kiel,Kiel,https://kiel-sailing-city.de/e/rathausturmfahrten/o-1088a439-89a3-4492-abc7-fc8f0701490d,"['Führung/Besichtigung', 'Kultur', 'Kultursommer']",no music
390,Tanzparty in der Tanzschule Hand zu Hand,07.12.2024,07.12.2024,18:30,23:00,Tanzschule Hand zu Hand,Kiel,https://serviceaward-kiel.de/tanzparty-in-der-tanzschule-hand-zu-hand/o-47bb5400-a2d5-4809-99cd-256880b72159,"['Nachtleben', 'Sport/Freizeit', 'Kultur']",music
391,"Weihnachten mit den ""Drei Herren""",07.12.2024,07.12.2024,19:00,21:00,Maritim Hotel Bellevue Kiel,Kiel,https://kiel-sailing-city.de/e/weihnachten-mit-den-drei-herren-3/o-b3e0c571-3ab1-4f64-b1e9-dd8875f561ff,"['Konzert', 'Kultur', 'Theater']",music
392,"""Home for Christmas"" - Das Weihnachtskonzert Hasseldieksdamm",07.12.2024,07.12.2024,19:00,21:30,Erlöserkirche Kiel-Hasseldieksdamm,Kiel,https://kiel-sailing-city.de/e/home-for-christmas-das-weihnachtskonzert-1/o-d3914f17-2933-4ad0-96e4-400d6cc699db,"['Konzert', 'Kultur']",music
393,Weiber 3 — Der Berg ruft,07.12.2024,07.12.2024,19:30,22:00,Lore & Lay Theater-Frachter,Kiel,https://kiel-sailing-city.de/e/weiber-3-der-berg-ruft/o-5090af63-fecc-4cbd-ad01-3f7f99a73808,"['Kultur', 'Theater']",no music
394,"Live: Rausgegangen, Byte.fm und DLF Nova präsentieren: Odd Beholder - Something to feel better (wishing n a dream) + Support: Billie Bird",07.12.2024,07.12.2024,20:00,22:00,Kommunikationszentrum Hansastrasse 48 e. V.,Kiel,https://kiel-sailing-city.de/e/live-rausgegangen-byte-fm-und-dlf-nova-praesentieren-odd-beholder-something-to-feel-better-wishing-n-a-dream-support-billie-bird/o-229b6676-9983-4b7b-99e2-9d66aaeeba42,"['Konzert', 'Kultur']",music
395,Elvis lebt,07.12.2024,07.12.2024,20:00,22:00,Theater Die Komödianten,Kiel,https://kiel-sailing-city.de/e/elvis-lebt-1/o-3d11586f-4f24-4324-9642-a4ec113ade8a,"['Konzert', 'Kultur', 'Theater']",music
396,Rockaby - Schluss jetzt - Bing,07.12.2024,07.12.2024,20:30,21:50,Schauspielhaus Kiel,Kiel,https://kiel-sailing-city.de/e/rockaby-schluss-jetzt-bing/o-b666cbce-a68a-4008-b022-5cac65db33bd,"['Theater', 'Kultur']",no music
397,Livemusik,07.12.2024,07.12.2024,22:00,02:00,Pogue Mahone Irish Pub,Kiel,https://kiel-sailing-city.de/e/livemusik/o-02bd2044-bc58-4e8b-8c82-2017a26ed771,"['Konzert', 'Nachtleben', 'Kultursommer']",music
