,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
256,Weihnachtskonzert,01.12.,01.12.,18:00,N/A,Kirche St. Martin,Lübeck,"https://rausgegangen.de/events/weihnachtskonzert-38/ , Preis: Eintritt frei",Konzerte & Musik,music
257,1. Kinderkonzert,03.12.,03.12.,09:00,N/A,Theater Lübeck,Lübeck,"https://rausgegangen.de/events/1nbspkinderkonzert-0/ , Preis: Preis an AK",Konzerte & Musik,music
258,"John Lee Hooker Jr. & Band: Love, Peace & Gospel Tour 2024",03.12.,03.12.,20:00,N/A,Kulturwerft Gollan,Lübeck,"https://rausgegangen.de/events/john-lee-hooker-jr-band-love-peace-gospel-tour-2024-0/ , Preis: 34,00 €",Konzerte & Musik,music
259,"""Zwischen Puls & Takt"" Lesung mit Musik by HEIMLICHT",09.12.,09.12.,19:00,N/A,Finder‘s Haus | Raum Oslo,Lübeck,"https://rausgegangen.de/events/zwischen-puls-takt-lesung-mit-musik-by-heimlicht-0/ , Preis: 20,00 €",Konzerte & Musik,music
260,LE FLY - LIVE 2024,13.12.,13.12.,20:00,N/A,treibsAND,Lübeck,"https://rausgegangen.de/events/le-fly-live-2024-1/ , Preis: 29,95 bis 34,95 €",Konzerte & Musik,music
261,MUK.NEUE.HORIZONTE. - Asya Fateyeva Trio,15.12.,15.12.,18:00,N/A,MUK - Musik- und Kongresshalle Lübeck,Lübeck,"https://rausgegangen.de/events/mukneuehorizonte-asya-fateyeva-trio-0/ , Preis: 10,00 bis 28,00 €",Konzerte & Musik,music
262,Ulrich Tukur & Die Rhythmus Boys,17.12.,17.12.,20:00,N/A,Kolosseum Lübeck,Lübeck,"https://rausgegangen.de/events/ulrich-tukur-die-rhythmus-boys-14/ , Preis: z.Zt. nicht verfügbar",Konzerte & Musik,music
263,Torfrock - 33. Bagaluten Wiehnacht,18.12.,18.12.,20:00,N/A,MUK - Musik- und Kongresshalle Lübeck,Lübeck,"https://rausgegangen.de/events/torfrock-33-bagaluten-wiehnacht-1/ , Preis: 38,00 €",Konzerte & Musik,music
264,Ulrich Tukur & Die Rhythmus Boys,18.12.,18.12.,20:00,N/A,Kolosseum Lübeck,Lübeck,"https://rausgegangen.de/events/ulrich-tukur-die-rhythmus-boys-15/ , Preis: z.Zt. nicht verfügbar",Konzerte & Musik,music
265,Jeden Tag Silvester - Jahresabschlusskonzert 2024,20.12.,20.12.,20:00,N/A,MUK - Musik- und Kongresshalle Lübeck,Lübeck,"https://rausgegangen.de/events/jeden-tag-silvester-jahresabschlusskonzert-2024-0/ , Preis: 32,50 €",Konzerte & Musik,music
266,Jack Pott: Santa Pott 2024,21.12.,21.12.,19:30,N/A,Kulturwerft Gollan,Lübeck,"https://rausgegangen.de/events/jack-pott-santa-pott-2024-0/ , Preis: 25,20 €",Konzerte & Musik,music
267,Alte Bekannte - Nix geht über LIVE! - Weihnachtsedition,22.12.,22.12.,20:00,N/A,MUK - Lübeck,Lübeck,"https://rausgegangen.de/events/alte-bekannte-nix-geht-uber-live-weihnachtsedition-11/ , Preis: 32,25 bis 47,65 €",Konzerte & Musik,music
268,MUK.NEUE.HORIZONTE. - Théotime Gillot – Klavierkonzert,17.01.,17.01.,19:00,N/A,MUK - Musik- und Kongresshalle Lübeck,Lübeck,"https://rausgegangen.de/events/mukneuehorizonte-theotime-gillot-klavierkonzert-0/ , Preis: 10,00 bis 28,00 €",Konzerte & Musik,music
269,2. Klangbilderkonzert,30.01.,30.01.,19:30,N/A,Synagoge der Jüdischen Gemeinde Lübeck,Lübeck,"https://rausgegangen.de/events/2-klangbilderkonzert-0/ , Preis: Preis an AK",Konzerte & Musik,music
270,2. Kinderkonzert,19.02.,19.02.,11:00,N/A,Theater Lübeck,Lübeck,"https://rausgegangen.de/events/2nbspkinderkonzert-0/ , Preis: Preis an AK",Konzerte & Musik,music
271,FELIX REUTER – Die verflixte Klassik Teil 2,05.03.,05.03.,19:30,N/A,Comödie Lübeck,Lübeck,"https://rausgegangen.de/events/felix-reuter-die-verflixte-klassik-teil-2-0/ , Preis: 25,00 bis 30,00 €",Konzerte & Musik,music
272,3. Kinderkonzert,12.03.,12.03.,11:00,N/A,Theater Lübeck,Lübeck,"https://rausgegangen.de/events/3nbspkinderkonzert-0/ , Preis: Preis an AK",Konzerte & Musik,music
273,Auszeit ACOUSTIC TOUR 2025,21.03.,21.03.,20:00,N/A,Riders Cafe,Lübeck,"https://rausgegangen.de/events/auszeit-acoustic-tour-2025-6/ , Preis: 26,50 bis 30,30 €",Konzerte & Musik,music
