,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
119,Wohltemperiert. Für klimagerechte Architektur!,2024-12-13,2024-12-13,10:00,16:00,Freilichtmuseum Molfsee,Kiel,https://kiel-sailing-city.de/e/wohltemperiert-fuer-klimagerechte-architektur/o-9050e7fe-52fa-417b-a2e5-4f9fdbb148c2,"['Ausstellung', 'Kultur']",False
120,Kleine Krabbler,2024-12-13,2024-12-13,10:30,11:15,Zentralbücherei im Neuen Rathaus,Kiel,https://kiel-sailing-city.de/e/kleine-krabbler-9/o-536bcc77-22a5-4e69-8832-cd257d0fa177,"['Kinderprogramm', 'Lesungen', 'Sport/Freizeit']",False
121,Weihnachtsmarkt - Asmus-Bremer-Platz,2024-12-13,2024-12-13,11:00,21:00,Asmus-Bremer-Platz,Kiel,https://kiel-sailing-city.de/e/weihnachtsmarkt-asmus-bremer-platz/o-4695ebe4-19b9-4b60-b5db-ad0ccdf9e27d,"['Gastronomie', 'Kinderprogramm', 'Regionale Spezialitäten', 'Kultur', 'Märkte']",False
122,Kunstraum Sconeberg mit ganzjährigem Ausstellungsangebot,2024-12-13,2024-12-13,11:00,18:00,Kunstraum Sconeberg,Kiel,https://kiel-sailing-city.de/e/kunstraum-sconeberg-mit-ganzjaehrigem-ausstellungsangebot/o-5b04a0ba-0b29-462a-a579-e2f3ddd8ee85,"['Ausstellung', 'Kultur']",False
123,Weihnachtsmarkt - Holstenplatz,2024-12-13,2024-12-13,11:00,21:00,Holstenplatz,Kiel,https://kiel-sailing-city.de/e/weihnachtsmarkt-holstenplatz/o-b6ad62fb-678e-4bac-8787-7d2569ca81c7,"['Gastronomie', 'Kinderprogramm', 'Regionale Spezialitäten', 'Kultur', 'Märkte']",False
124,Licht & Schatten,2024-12-13,2024-12-13,11:00,18:00,Pop-up Pavillon,Kiel,https://kiel-sailing-city.de/e/licht-schatten/o-e7388ee9-9c0c-49e9-9c95-2811a523ad29,"['Kultur', 'Ausstellung']",False
125,Kunsthandwerk erleben (ABGESAGT),2024-12-13,2024-12-13,11:00,18:00,Pop-up Pavillon,Kiel,https://kiel-sailing-city.de/e/kunsthandwerk-erleben-abgesagt/o-ea17f020-df1a-4600-bf51-8cc30653dd75,"['Ausstellung', 'Kultur']",False
126,"Riesenrad am Bahnhof ""La Noria""",2024-12-13,2024-12-13,11:00,21:00,Kiel Hauptbahnhof,Kiel,https://kiel-sailing-city.de/e/riesenrad-am-bahnhof-la-noria/o-f4398969-f803-410e-85e7-9f848a289f19,"['Kultur', 'Sport/Freizeit']",False
127,Weihnachtsmarkt Rathausplatz,2024-12-13,2024-12-13,11:00,22:00,Rathausplatz,Kiel,https://kiel-sailing-city.de/e/weihnachtsmarkt-rathausplatz/o-fe0caf1f-5556-413b-b00e-0b70c9c2e3e6,"['Gastronomie', 'Kinderprogramm', 'Regionale Spezialitäten', 'Kultur', 'Märkte']",False
128,re:arrangement - Malerei von SABINE HERRMANN,2024-12-13,2024-12-13,12:00,19:00,Galerie RAINER GRÖSCHL,Kiel,https://kiel-sailing-city.de/e/re-arrangement-malerei-von-sabine-herrmann/o-16d20a55-9286-4ce3-aad5-7d1311c69835,"['Ausstellung', 'Kultur']",False
129,Wintermarkt Bootshafen,2024-12-13,2024-12-13,12:00,21:00,Bootshafen,Kiel,https://kiel-sailing-city.de/e/wintermarkt-bootshafen/o-c6683bc6-bd0a-4b41-b082-dced944d920b,"['Gastronomie', 'Regionale Spezialitäten', 'Kultur', 'Märkte', 'Nachtleben']",True
130,OceanBasis & Czernys im Welcome Center Kiel,2024-12-13,2024-12-13,13:00,17:00,Welcome Center Kieler Förde,Kiel,https://kiel-sailing-city.de/e/oceanbasis-czernys-im-welcome-center-kiel/o-3d3d8753-d136-477f-af53-a32f2c6d5646,"['Regionale Spezialitäten', 'Kultur']",False
131,Stadtwerke Eisfestival,2024-12-13,2024-12-13,13:00,21:00,Germaniahafen,Kiel,https://kiel-sailing-city.de/e/stadtwerke-eisfestival-1/o-ac31e410-5739-420e-a9bf-d01515028707,"['Sport/Freizeit', 'Kinderprogramm', 'Kultur']",False
