,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
65,11 Freunde,2025-01-16,2025-01-16,20:00, ,"Kiel, Studio Filmtheater",Kiel,https://www.livegigs.de/lesung/11-freunde/kiel-studio-filmtheater/2025-01-16,Lesung,True
66,Turbostaat,2025-01-16,2025-01-16,, ,"Hamburg, Markthalle",Hamburg,https://www.livegigs.de/konzert/turbostaat/hamburg-markthalle/2025-01-16,Konzert - Rock,True
67,Weite,2025-01-16,2025-01-16,20:00, ,"Hamburg, Hafenklang",Hamburg,https://www.livegigs.de/konzert/weite/hamburg-hafenklang/2025-01-16,Konzert - Indie/Alternative,True
68,Efterklang,2025-01-17,2025-01-17,20:00, ,"Hamburg, Christianskirche Ottensen",Hamburg,https://www.livegigs.de/konzert/efterklang/hamburg-christianskirche-ottensen/2025-01-17,Konzert - Folk,True
69,New York Gospel Stars,2025-01-17,2025-01-17,20:00, ,"Kiel, St. Nikolai Kirche",Kiel,https://www.livegigs.de/konzert/new-york-gospel-stars/kiel-st-nikolai-kirche/2025-01-17,Konzert - Folk,True
70,New York Gospel Stars,2025-01-18,2025-01-18,19:30, ,"Hamburg, St. Michaelis",Hamburg,https://www.livegigs.de/konzert/new-york-gospel-stars/hamburg-st-michaelis/2025-01-18,Konzert - Folk,True
71,New York Gospel Stars,2025-01-19,2025-01-19,18:00, ,"Wedel, Christuskirche",Wedel,https://www.livegigs.de/konzert/new-york-gospel-stars/wedel-christuskirche/2025-01-19,Konzert - Folk,True
72,Delinquent Habits,2025-01-21,2025-01-21,20:00, ,"Hamburg, LOGO",Hamburg,https://www.livegigs.de/konzert/delinquent-habits/hamburg-logo/2025-01-21,Konzert - HipHop/Rap,True
73,Kanaan & Ævestaden,2025-01-21,2025-01-21,19:30, ,"Hamburg, MS Stubnitz",Hamburg,https://www.livegigs.de/konzert/kanaan-und-vestaden/hamburg-ms-stubnitz/2025-01-21,Konzert,True
74,New York Gospel Stars,2025-01-21,2025-01-21,20:00, ,"Lüneburg, St. Johannis Kirche",Lüneburg,https://www.livegigs.de/konzert/new-york-gospel-stars/lueneburg-st-johannis-kirche/2025-01-21,Konzert - Folk,True
75,Insomnium,2025-01-22,2025-01-22,19:00, ,"Hamburg, Markthalle",Hamburg,https://www.livegigs.de/konzert/insomnium/hamburg-markthalle/2025-01-22,Konzert - Metal,True
