,Subject,Start_date,End_date,Start_time,End_time,Location,City,Description,Category,Music_label
10,VDSIS präsentiert: CHRISTMAS-CONTEST  HAMBURG (VDSIS-Army in Hamburg) anzeigen,2024-12-21,2024-12-21,16:00, ,Paul-Sorge-Straße 133-135,"Hamburg, HH",https://www.eventbrite.de/e/vdsis-prasentiert-christmas-contest-hamburg-vdsis-army-in-hamburg-tickets-1082204114639?aff=ebdssbdestsearch,music,True
11,STASZKØ uvvm. * * * * * 360º HARD TECHNO RAVE anzeigen,2024-12-14,2024-12-14,23:59, ,Docks,"Hamburg, HH",https://www.eventbrite.de/e/staszk-uvvm-360o-hard-techno-rave-tickets-1099940665139?aff=ebdssbdestsearch,music,True
12,CHERRY MOON X CHANDON WONDERLAND OPEN AIR anzeigen,2024-12-28,2024-12-28,14:00, ,Seehaus Hamburg GmbH,"Hamburg, HH",https://www.eventbrite.com/e/cherry-moon-x-chandon-wonderland-open-air-tickets-1063854851499?aff=ebdssbdestsearch,music,True
13,CHERRY MOON X MOONDOO GRAN FINAL anzeigen,2024-12-20,2024-12-20,23:00, ,Moondoo,"Hamburg, HH",https://www.eventbrite.com/e/cherry-moon-x-moondoo-gran-final-tickets-1106270608169?aff=ebdssbdestsearch,music,True
14,CHERRY MOON X SANDS BAR OPEN AIR anzeigen, , ,18:00, ,Sands Bar,"Hamburg, HH",https://www.eventbrite.com/e/cherry-moon-x-sands-bar-open-air-tickets-1106095775239?aff=ebdssbdestsearch,music,True
15,BOLLYWOOD NYE 2025 IN HAMBRURG anzeigen,2024-12-31,2024-12-31,23:00, ,"Bahnhof Pauli : Konzerte, Club","Hamburg, HH",https://www.eventbrite.de/e/bollywood-nye-2025-in-hambrurg-tickets-1090962822169?aff=ebdssbdestsearch,music,True
16,CHERRY MOON X LEOS CAFE SILVESTER SPECIAL anzeigen,2024-12-31,2024-12-31,21:00, ,Colonnaden 9,"Hamburg, HH",https://www.eventbrite.com/e/cherry-moon-x-leos-cafe-silvester-special-tickets-1063858943739?aff=ebdssbdestsearch,music,True
17,"VERFLIXT MUSIC PRES. DENNIS LOUVRA, CONVINZED & SITZE (B2B2B) @CSA anzeigen",2024-12-14,2024-12-14,22:00, ,Café Schöne Aussichten Hamburg,"Hamburg, HH",https://www.eventbrite.com/e/verflixt-music-pres-dennis-louvra-convinzed-sitze-b2b2b-csa-tickets-1097104411829?aff=ebdssbdestsearch,music,True
18,✅| Russian Events Hamburg anzeigen,2024-12-14,2024-12-14,23:00, ,Inka Club,"Hamburg, HH",https://www.eventbrite.de/e/russian-events-hamburg-tickets-1106515099449?aff=ebdssbdestsearch,music,True
19,Ohrknacker: Beat Furrer / Trio Catch anzeigen,2024-12-14,2024-12-14,19:00, ,resonanzraum,"Hamburg, HH",https://www.eventbrite.de/e/ohrknacker-beat-furrer-trio-catch-tickets-1059455472839?aff=ebdssbdestsearch,music,True
20,Die Kapeiken - Kapeiksche Weihnacht 2024 anzeigen,2024-12-21,2024-12-21,17:30, ,Marstall,"Winsen (Luhe), NDS",https://www.eventbrite.com/e/die-kapeiken-kapeiksche-weihnacht-2024-tickets-1087141963879?aff=ebdssbdestsearch,music,True
21,Abi Wallenstein & Henning Pertiet - Good Rockin’ Blues & Boogie Woogie anzeigen,2024-12-14,2024-12-14,20:00, ,Bibliothek Waldmühle,"Soltau, NDS",https://www.eventbrite.de/e/abi-wallenstein-henning-pertiet-good-rockin-blues-boogie-woogie-tickets-1105459151079?aff=ebdssbdestsearch,music,True
22,Studiokonzert Klavier anzeigen,2024-12-16,2024-12-16,19:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/studiokonzert-klavier-tickets-1050394326707?aff=ebdssbdestsearch,music,True
23,Hörprobe anzeigen, , ,20:00, ,Hochschule für Musik und Theater,"Hamburg, HH",https://www.eventbrite.de/e/horprobe-tickets-1086722639669?aff=ebdssbdestsearch,music,True
